Project: Dynamics 365 Convergence    Server: dev.azure.com/ecolaboip    Query: 1C-Project-Plan-All-001    List type: Tree    ,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,Work Item Type,Effort,Target Date,Title 1,Title 2,Title 3,Title 4,Title 5,Title 6,Description,Assigned To,State,Tags,Area Path,Created By,Iteration Path,Priority,Reason,Value Area,Comment Count,Acceptance Criteria,Story Points,Activity,Finish Date,Original Estimate,Remaining Work,Completed Work
894136,User Story,,,,,,CRM – Show Launch CLM Button on Customer and Prospect Accounts,,," 
As a Sales Operations user
I want a Launch CLM action on eligible account records
 
So that I can initiate customer conversion or add a sales skill in CLM using the correct account and user context, without manual re-entry or ambiguity.

 
Business Objective and Background: 
Enable Sales Operations users to seamlessly initiate prospect-to-customer conversion and add new sales skills to existing customers by launching the CLM UI directly from CRM, while preserving context (account and user) and ensuring a controlled, auditable process. 

 *  In the One Customer (1C) model, customer creation and sales skill expansion are executed in CLM after Sales Ops approval in CRM. 
 *  CRM is the system of record for: 

 *  Prospect approval 
 *  Sales skill setup 
 *  BCA relationships 
 *  MDM identifiers 
 

 *  CLM is the system of execution for: 

 *  Customer creation 
 *  Adding sales skills to existing customers 
 

 *  To avoid manual searching and reduce errors, CRM must provide a Launch CLM action that passes sufficient context to CLM. CRM does not perform customer conversion logic; it only initiates the process and tracks outcomes returned by CLM and MDM. 
 

 
This story covers only CRM responsibilities. 
 

 
Functional Scope

 *  This story includes: 

 *  CRM ribbon button creation 
 *  Role-based visibility rules 
 *  Parameterized CLM URL construction 
 *  Launch behavior (parameterized and fallback) 
 *  Status tracking and validation of CLM/MDM updates (no new integrations) 
 

 *  This story does not include: 

 *  CLM UI development 
 *  CLM security implementation 
 *  IF-17 or MDM logic changes (validation only) 
 

 

 
 

 
","Singh, Sahil",Roadblock,,\FBU 1C\CRM,"Yellapantula, Siva",\One Dynamics\Sprint 26.17.05,2,Moved out of state In Test,Business,3,"Business Acceptance Criteria 

 *  Button Visibility – Prospect Conversion 

 *  Given an 1C prospect with Approval Status = Approved, with MDM Number and BCA populated 
 *  And the user is a Sales Ops user 
 *  When the account form is opened 
 *  Then the “Launch CLM” button must be visible after the button + New 
 

 *  Button Visibility – For Adding Sales Skill to 1C Customer Account 

 *  Given an active 1C customer account 
 *  And the user is a Sales Ops user 
 *  And Approval Status = Pending 
 *  When the account form is opened 
 *  Then the “Launch CLM” button must be visible after the button + New 
 

 *  Non-Functional Requirements 

 *  URL construction must be configurable via environment variables 
 *  No hard-coded environment URLs 
 *  No sensitive data stored in CRM beyond existing fields 
 *  CRM must not block or delay user interaction if CLM is unavailable 
 

 

Additional Notes:  
 

 *  Launch CLM Action – Behavior Overview 

 *  Button launches CLM in a new browser tab 
 *  Button supports: 

 *  Prospect ? Customer conversion 
 *  Add Sales Skill to existing customer 
 

 *  Button passes agreed query parameters 
 *  CRM gracefully handles cases where CLM does not yet support parameterization 
 

 *  Launch CLM Button – Visibility Rules 

 *  Button is VISIBLE when ALL conditions are met 

 *  User role = Sales Ops 
 *  Account is linked to a 1C-enabled district 
 *  Account Status = Active 
 *  Account Type: 

 *  Prospect (approved) OR 
 *  Customer (active) for add-sales-skill scenario 
 

 *  MDM Number is populated 
 *  Base Customer Account (BCA) is populated 
 *  ERP Account Status: 

 *  Prospect (for conversion) 
 *  Customer (for add sales skill) 
 

 

 *  Button is HIDDEN when ANY condition is not true 
 

 

 

CLM Environment URL's 

 
 

  

Application 

  

Dev 

  

QA 

  

UAT/Stage 

 

 

  

CLM UI 

  

dev-clm.ecolab.com 

  

qa-clm.ecolab.com 

  

uat-clm.ecolab.com 

 

 

  

MDM 

  

MDM  FS02/QA 

  

MDM  FS02/QA 

  

MDM  UAT 

 

 

  

EBS 

  

QC3/QE3 

  

QC3/QE3 

  

SC3/SE3 

 


 
CLM URL Query Parameters 
[Image]
 

 
",3,,,,,
897069,Task,,,,,,,Unit Testing,,"Unit Testing 
","Singh, Sahil",Closed,,\FBU 1C\CRM,"Singh, Sahil",\One Dynamics\Sprint 25.17.04,2,Completed,,1,,,Testing,,2,,2
897238,Task,,,,,,,Testing,,"
 
 
https://go.screenpal.com/watch/cOV1i2nrDvT
 

 
No impact-https://go.screenpal.com/watch/cOV1iwnrDyy 

 
Add sales skill -https://go.screenpal.com/watch/cOV1jpnrDEL 
  
[Image]
 
[Image]
 

 

 
non 1c 
[Image]
 
","M, Mallika",Active,,\FBU 1C\CRM,"Datta, Roopam",\One Dynamics\Sprint 26.17.05,2,Work started,,0,,,Testing,,3,3,
897070,Task,,,,,,,Technical Document,,"Technical Document 
","Singh, Sahil",Closed,,\FBU 1C\CRM,"Singh, Sahil",\One Dynamics\Sprint 25.17.04,2,Completed,,1,,,Documentation,,0.5,,0.5
897240,Task,,,,,,,Master Regression Update,,,"M, Mallika",Closed,,\FBU 1C\CRM,"Datta, Roopam",\One Dynamics\Sprint 26.17.05,2,Completed,,0,,,Testing,,0.5,,0.5
897048,Task,,,,,,,Implement Button Hide/Show JavaScript,,"Implement Button Click JavaScript
 
","Singh, Sahil",Closed,,\FBU 1C\CRM,"Singh, Sahil",\One Dynamics\Sprint 25.17.04,2,Completed,,1,,,Development,,6,,6
897049,Task,,,,,,,Implement Button Click JavaScript,,"Implement Button Click JavaScript
 
","Singh, Sahil",Closed,,\FBU 1C\CRM,"Singh, Sahil",\One Dynamics\Sprint 25.17.04,2,Completed,,1,,,Development,,4,,4
897239,Task,,,,,,,Creation of test scenarios,,"Test scenarios: 

 
Scenario1: 1C Prospect account 
1.Login as FBU ops admin user 
2.Open any active 1C prospect account where Approval Status = Approved, with MDM Number and BCA populated (Verify MDM number in Admin tab and BCA value in account form)
 
3.Validate “Launch CLM” button must be visible after the + New button in the ribbon bar of the account form  
4.Validate the button should not be visible other than Ops admin Role 

 
Scenario 2A: For adding sales skill for Customer account  
1.Login as FBU ops admin user 
2.Create a 1C customer account ->Approve the account->BCA will be created open the BCA form-> Open the existing account ->Click on add sales skill->Validate the opposite sales skill account should be created  
2.Open the newly created account where Approval Status = pending for approval 
3.Validate “Launch CLM” button must be visible after the + New button in the ribbon bar of the account form  

 
Scenario 2B: For adding sales skill for Prospect account  
1.Login as FBU ops admin user 
2.Create a 1C Prospect account ->Approve the account->BCA will be created open the BCA form->Open the existing account->Click on add sales skill ->Validate the opposite sales skill account should be created  
2.Open the newly created account where Approval Status = pending for approval 
3.Validate “Launch CLM” button should not be visible after the + New button in the ribbon bar of the account form 
 
 
 

 

 
Scenario 3: Non 1C account  
1.Login as CRM ops admin user 
2.Open any non 1C prospect account  
3.Validate “Launch CLM” button should not be visible in the ribbon bar of the account form  


 
 

 
 
Validate only for Web 
","M, Mallika",Closed,,\FBU 1C\CRM,"Datta, Roopam",\One Dynamics\Sprint 26.17.05,2,Completed,,2,,,Testing,,0.5,,0.5
897047,Task,,,,,,,Create Launch CLM Button,,"Create Launch CLM button 
","Singh, Sahil",Closed,,\FBU 1C\CRM,"Singh, Sahil",\One Dynamics\Sprint 25.17.04,2,Completed,,1,,,Development,,1,,1
897003,User Story,,,,,,CRM – Launch CLM for Customer Conversion and Adding Sales Skill (IF17),,," 
As a Sales Operations user
I want a Launch CLM action on eligible account records
 
So that I can initiate customer conversion or add a sales skill in CLM using the correct account and user context, without manual re-entry or ambiguity.

 
Business Objective and Background: 
Enable Sales Operations users to seamlessly initiate prospect-to-customer conversion and add new sales skills to existing customers by launching the CLM UI directly from CRM, while preserving context (account and user) and ensuring a controlled, auditable process. 

 *  In the One Customer (1C) model, customer creation and sales skill expansion are executed in CLM after Sales Ops approval in CRM. 
 *  CRM is the system of record for: 

 *  Prospect approval 
 *  Sales skill setup 
 *  BCA relationships 
 *  MDM identifiers 
 

 *  CLM is the system of execution for: 

 *  Customer creation 
 *  Adding sales skills to existing customers 
 

 *  To avoid manual searching and reduce errors, CRM must provide a Launch CLM action that passes sufficient context to CLM. CRM does not perform customer conversion logic; it only initiates the process and tracks outcomes returned by CLM and MDM. 
 

 
This story covers only CRM responsibilities. 
 

 
Functional Scope

 *  This story includes: 

 *  CRM ribbon button creation 
 *  Role-based visibility rules 
 *  Parameterized CLM URL construction 
 *  Launch behavior (parameterized and fallback) 
 *  Status tracking and validation of CLM/MDM updates (no new integrations) 
 

 *  This story does not include: 

 *  CLM UI development 
 *  CLM security implementation 
 *  IF-17 or MDM logic changes (validation only) 
 

 

 
 

 
","Mehta, Ruchi",New,CRM; Discuss,\FBU 1C\CRM,"K S, Shamil",\One Dynamics\Sprint 26.17.05,2,Moved out of state Roadblock,Business,2,"Business Acceptance Criteria 

 *  Button Visibility – Prospect Conversion (covered in story #894136) 

 *  Given an 1C prospect with Approval Status = Approved, with MDM ID and BCA populated 
 *  And the user is a Sales Ops user 
 *  When the account form is opened 
 *  Then the “Launch CLM” button must be visible 
 

 *  Button Visibility – For Adding Sales Skill to 1C Customer Account (covered in story #894136) 

 *  Given an active 1C customer account 
 *  And the user is a Sales Ops user 
 *  And Approval Status = Pending 
 *  When the account form is opened 
 *  Then the “Launch CLM” button must be visible 
 

 

 *  Launch Behavior 

 *  Given a Sales Ops user clicks the “Launch CLM” button 
 *  When all required CRM data is available 
 *  Then CLM must open in a new browser tab 
 *  And the URL must include all defined query parameters (TBD)) 
 

 *  Parameterized Routing Success (Validation Only) 

 *  Given CLM supports parameterized routing 
 *  When the CLM URL is launched 
 *  Then CLM must open the corresponding account context automatically 
 

 *  Parameterized Routing Not Available (Validation Only) 

 *  Given CLM does not yet support parameterized routing 
 *  When the CLM URL is launched 
 *  Then the CLM home page must load without error 
 *  And the user can manually search for the account 
 

 *  Submission Tracking (Validation Only) 

 *  Given the Sales Ops user submits customer conversion in CLM 
 *  When CLM sends updates back to CRM 
 *  Then CRM must reflect: 

 *  MDM Status update (e.g., Customer Conversion Submitted)  
 *  Correlation ID populated 
 *  No additional CRM logic is executed beyond validation 
 

 

 *  Post-Conversion Validation 

 *  Given IF-17 updates are received 
 *  When CRM processes the update 
 *  Then: 

 *  Account Type must update correctly (Customer) 
 *  ERP Account Status must update correctly (Active) 
 *  Account Number must populate (EBS Account Number/Source Account Number) 
 *  BCA and all related sales skill accounts must reflect the same account number 
 

 *  IF17 Attribute mapping to validate (No Dev work needed on the CRM side as part of this user story and IF17 is built by the MDM team, the only effort needed here is validation) 
 *  

 
 
 
 

  

  
CRM Column Name 
  

  

  
MDM Attribute IF17 Prospect 
  

  

  
MDM Attribute IF17 Customer 
  

 

 

  

  
accountid 
  

  

  
CRM ID 
  

  

  
CRM ID 
  

 

 

  

  
name 
  

  

  
Customer Name Line 1 Cleansed 
  

  

  
Customer  Name Line 1 Cleansed 
  

 

 

  

  
accountnumber 
  

  

  
MDM Account ID 
  

  

  
Source  Account Number 
  

 

 

  

  
ecl_mdmnumber 
  

  

  
MDM Account ID 
  

  

  
  
  

 

 

  

  
ecl_erpaccountstatus 
  

  

  
Prospect (806460000) 
  

  

  
Active (806460001) 
  

 

 

  

  
customertypecode 
  

  

  
  
  

  

  
Customer (1) 
  

 

 

  

  
ecl_erpsystemcode 
  

  

  
Source  ID (ECL_EBS) 
  

  

  
Source  ID (ECL_EBS) 
  

 

 

  

  
MDM ID (For historic data) 
  

  

  
mdmid 
  

  

  
mdmid 
  

 


 
 

 *  Non-Functional Requirements 

 *  URL construction must be configurable via environment variables 
 *  No hard-coded environment URLs 
 *  No sensitive data stored in CRM beyond existing fields 
 *  CRM must not block or delay user interaction if CLM is unavailable 
 

 

Additional Notes:  
 

 *  Launch CLM Action – Behavior Overview 

 *  Button launches CLM in a new browser tab 
 *  Button supports: 

 *  Prospect ? Customer conversion 
 *  Add Sales Skill to existing customer 
 

 *  Button passes agreed query parameters 
 *  CRM gracefully handles cases where CLM does not yet support parameterization 
 

 *  Launch CLM Button – Visibility Rules 

 *  Button is VISIBLE when ALL conditions are met 

 *  User role = Sales Ops 
 *  Account is linked to a 1C-enabled district 
 *  Account Status = Active 
 *  Account Type: 

 *  Prospect (approved) OR 
 *  Customer (active) for add-sales-skill scenario 
 

 *  MDM ID is populated 
 *  Base Customer Account (BCA) is populated 
 *  ERP Account Status: 

 *  Prospect (for conversion) 
 *  Customer (for add sales skill) 
 

 

 *  Button is HIDDEN when ANY condition is not true 
 

 *  CLM URL Parameterization (CRM Responsibility) 

 *  CRM constructs a parameterized URL using integration settings and runtime data. 

 *  Parameters passed by CRM 

 *  sourceSystem = CRM 
 *  action = ConvertCustomer OR AddSalesSkill 
 *  crmId = CRM Account GUID 
 *  mdmId = MDM ID 
 *  mdmAccountId = MDM Account ID (if available) 
 *  repEmail = Primary Owner Email 
 *  repEIN = Primary Owner Workday / EIN 
 

 

 

 *  Fallback Behavior 

 *  If CLM does not yet support parameterized routing: 
 *  CLM UI opens to home page 
 *  User manually searches for the account 
 *  No CRM change required once CLM enables parameter handling 
 

 

CLM Environment URL's 

 
 

  

Application 

  

Dev 

  

QA 

  

UAT/Stage 

 

 

  

CLM UI 

  

dev-clm.ecolab.com 

  

qa-clm.ecolab.com 

  

uat-clm.ecolab.com 

 

 

  

MDM 

  

MDM  FS02/QA 

  

MDM  FS02/QA 

  

MDM  UAT 

 

 

  

EBS 

  

QC3/QE3 

  

QC3/QE3 

  

SC3/SE3 

 


 
CLM URL Query Parameters 
[Image]
 

 
",,,,,,
894135,User Story,,,,,,CRM – Create “1C – Prospects Ready for Customer Conversion” View,,," 
As a Sales Operations user
I want a CRM view that clearly lists all approved 1C prospects that are eligible for customer conversion
 
So that I can efficiently identify, filter, and prioritize prospects that are ready to be converted to customers using CLM, without manually inspecting multiple records.
 

 
Business Context / Background 

 *  In the One Customer (1C) model, prospect-to-customer conversion is a controlled Sales Ops–led process. Only prospects that have completed address validation, duplicate checks, Sales Ops approval, and MDM onboarding are eligible for customer conversion. 
 *  This user story introduces a dedicated operational queue—“1C – Prospects Ready for Customer Conversion”—that serves as the single source of truth for Sales Ops to identify and act on eligible prospects. 
 *  This view is a prerequisite for the CLM launch action implemented in a subsequent user story. 
 

 

 
","Singh, Sahil",Pending Prod Release,CodeReviewed; FBU R2 Release; FBU_QAPush_Jan_Major1,\FBU 1C\CRM,"Yellapantula, Siva",\One Dynamics\Sprint 25.17.04,2,Moved out of state In QA,Business,5,"Business Acceptance Criteria: 

 *  Eligibility Inclusion 

 *  Given an account is a Prospect Sales Skill Account 
 *  And it meets all defined eligibility filter criteria 
 *  When the “1C – Prospects Ready for Customer Conversion” view is opened 
 *  Then the record must appear in the view 
 

 *  Column Visibility 

 *  Given a Sales Ops user views the grid 
 *  When the view is loaded 
 *  Then all specified columns must be visible and available for filtering and sorting as shown below 
 

 *  Sorting Behavior 

 *  Given multiple eligible prospects exist 
 *  When the view is loaded 

 *  Then records must be ordered by Modified On and Created On (Ascending) (Oldest to Newest) 
 

 

 *  Security Enforcement 

 *  Given a non-Sales Ops user accesses CRM 
 *  When they attempt to locate this view 
 *  Then the view must not be visible or selectable 
 

 

 
View Configuration 

 *  View Name - 1C – Prospects Ready for Customer Conversion 
 *  View Filter Criteria (ALL conditions must be met) The view must include only Account records that meet all of the following criteria: 

 *  Account Type = Prospect 
 *  Prospect Approval Status = Approved 
 *  Account Status = Active 
 *  ERP Account Status = Prospect 
 *  MDM ID is populated 
 *  Base Customer Account (BCA) is populated 
 *  MDM Status does not equal to Customer Conversion Submitted  
 *  Account is associated to a district with 1C flag = Yes (FBU 1C) 
 

 *  View Columns (Explicit Column List) The following columns must be included in the view to support Sales Ops filtering, analysis, and prioritization: 

 *  Account & Location  
 *  Account Name 
 *  Account Name 2 (if applicable) 
 *  Account Number 
 *  Account Type 
 *  City 
 *  State / Province 
 *  Country 
 *  Corporate Account 
 *  Sales Skill 
 *  District 
 *  ADM(District) 
 *  Sales Region 
 *  Sales Sub-Region 
 *  District Manager 
 *  AVP(District) 
 *  Sales Manager 
 *  Primary Owner 
 *  Owner 
 *  AVP  
 *  BDM 
 *  CAM 
 *  Local CAM 
 *  GAM(Corporate Account) 
 *  Associate AM / Technician 
 *  Market Segment 
 *  Sub-Segment 
 *  Sub-Segment Description 
 *  Prospect Approval Status 
 *  ERP Account Status 
 *  MDM Sync Status 
 *  BCA 
 *  ERP Account Status (BCA) 
 *  Created On 
 *  Modified On 
 

 *  Sorting Rules 

 *  Primary Sort: Modified On and Created On 
 *  Sort Order: Ascending 
 *  Oldest eligible prospects must appear at the top of the view 
 

 *  Security & Visibility Rules 

 *  View must be visible only to Sales Ops personas 
 *  View must be hidden from Sales Reps and non-Sales Ops roles 

 
 

 

Dev Notes:
Control Visibility only for Ecolab - 1C UASR role, System admin 

",2,,,,,
